bd
Unknown Command! (H for help)
B0> bd

MESSAGE: Download initiated press ESC to quit
*B0 B1 0000001DB0 07-09-2023 04:19:38
*B0 B1 0000001DB0 07-09-2023 05:19:38
*B0 B1 0000001DB0 07-09-2023 06:19:39
*B0 B1 0000001DB0 07-09-2023 07:19:39
*B0 B1 0000001DB0 07-09-2023 08:19:39
*B0 B1 0000001DB0 07-09-2023 09:19:40
*B0 B1 0000001DB0 07-09-2023 10:19:40
*B0 B1 0000001DB0 07-09-2023 11:19:40
*B0 B1 0000001DB0 07-09-2023 12:19:45
*B0 B1 0000001DB0 07-09-2023 13:19:41
*B0 B1 0000001DB0 07-09-2023 14:19:41
*B0 B1 0000001DB0 07-09-2023 15:19:41
*B0 B1 0000001DB0 07-09-2023 17:19:41
*B0 B1 0000001DB0 07-09-2023 18:19:42
*B0 B1 0000001DB0 07-09-2023 19:19:42
*B0 B1 0000001DB0 07-09-2023 20:19:42
*B0 B1 0000001DB0 07-09-2023 21:19:42
*B0 B1 0000001DB0 07-09-2023 22:19:43
*B0 B1 0000001DB0 07-09-2023 23:19:43
*B0 B1 0000001DB0 08-09-2023 00:19:43
*B0 B1 0000001DB0 08-09-2023 01:19:44
*B0 B1 0000001DB0 08-09-2023 02:19:44
*B0 B1 0000001DB0 08-09-2023 03:19:44
*B0 B1 0000001DB0 08-09-2023 05:19:45
*B0 B1 0000001DB0 08-09-2023 06:19:45
*B0 B1 0000001DB0 08-09-2023 07:19:45
*B0 B1 0000001DB0 08-09-2023 08:19:46
*B0 B1 0000001DB0 08-09-2023 09:19:46
*B0 B1 0000001DB0 08-09-2023 10:19:46
*B0 B1 0000001DB0 08-09-2023 11:19:46
*B0 B1 0000001DB0 08-09-2023 12:19:47
*B0 B1 0000001DB0 08-09-2023 13:19:47
*B0 B1 0000001DB0 08-09-2023 14:19:47
*B0 B1 0000001DB0 08-09-2023 15:19:47
*B0 B1 0000001DB0 08-09-2023 16:19:48
*B0 B1 0000001DB0 08-09-2023 18:19:48
*B0 B1 0000001DB0 08-09-2023 19:19:48
*B0 B1 0000001DB0 08-09-2023 20:19:48
*B0 B1 0000001DB0 08-09-2023 21:19:49
*B0 B1 0000001DB0 08-09-2023 22:19:49
*B0 B1 0000001DB0 08-09-2023 23:19:49
*B0 B1 0000001DB0 09-09-2023 00:19:50
*B0 B1 0000001DB0 09-09-2023 01:19:50
*B0 B1 0000001DB0 09-09-2023 02:19:50
*B0 B1 0000001DB0 09-09-2023 03:19:51
*B0 B1 0000001DB0 09-09-2023 04:19:51
*B0 B1 0000001DB0 09-09-2023 05:19:51
*B0 B1 0000001DB0 09-09-2023 06:19:51
*B0 B1 0000001DB0 09-09-2023 07:19:52
*B0 B1 0000001DB0 09-09-2023 08:19:52
*B0 B1 0000001DB0 09-09-2023 09:19:52
*B0 B1 0000001DB0 09-09-2023 10:19:53
*B0 B1 0000001DB0 09-09-2023 11:19:53
*B0 B1 0000001DB0 09-09-2023 12:19:53
*B0 B1 0000001DB0 09-09-2023 13:19:53
*B0 B1 0000001DB0 09-09-2023 14:19:53
*B0 B1 0000001DB0 09-09-2023 15:19:54
*B0 B1 0000001DB0 09-09-2023 16:19:54
*B0 B1 0000001DB0 09-09-2023 17:19:54
*B0 B1 0000001DB0 09-09-2023 18:19:54
*B0 B1 0000001DB0 09-09-2023 19:19:54
*B0 B1 0000001DB0 09-09-2023 20:19:55
*B0 B1 0000001DB0 09-09-2023 21:19:55
*B0 B1 0000001DB0 09-09-2023 22:19:55
*B0 B1 0000001DB0 09-09-2023 23:19:55
*B0 B1 0000001DB0 10-09-2023 00:19:56
*B0 B1 0000001DB0 10-09-2023 01:19:56
*B0 B1 0000001DB0 10-09-2023 02:19:56
*B0 B1 0000001DB0 10-09-2023 03:19:57
*B0 B1 0000001DB0 10-09-2023 04:19:57
*B0 B1 0000001DB0 10-09-2023 05:19:57
*B0 B1 0000001DB0 10-09-2023 06:19:58
*B0 B1 0000001DB0 10-09-2023 07:19:58
*B0 B1 0000001DB0 10-09-2023 09:19:58
*B0 B1 0000001DB0 10-09-2023 10:19:59
*B0 B1 0000001DB0 10-09-2023 11:19:59
*B0 B1 0000001DB0 10-09-2023 12:19:59
*B0 B1 0000001DB0 10-09-2023 13:19:59
*B0 B1 0000001DB0 10-09-2023 14:19:59
*B0 B1 0000001DB0 10-09-2023 15:20:00
*B0 B1 0000001DB0 10-09-2023 16:20:00
*B0 B1 0000001DB0 10-09-2023 17:20:00
*B0 B1 0000001DB0 10-09-2023 18:20:00
*B0 B1 0000001DB0 10-09-2023 19:20:00
*B0 B1 0000001DB0 10-09-2023 20:20:01
*B0 B1 0000001DB0 10-09-2023 21:20:01
*B0 B1 0000001DB0 10-09-2023 22:20:01
*B0 B1 0000001DB0 10-09-2023 23:20:02
*B0 B1 0000001DB0 11-09-2023 00:20:02
*B0 B1 0000001DB0 11-09-2023 01:20:02
*B0 B1 0000001DB0 11-09-2023 02:20:02
*B0 B1 0000001DB0 11-09-2023 03:20:03
*B0 B1 0000001DB0 11-09-2023 04:20:03
*B0 B1 0000001DB0 11-09-2023 05:20:03
*B0 B1 0000001DB0 11-09-2023 06:20:04
*B0 B1 0000001DB0 11-09-2023 07:20:04
*B0 B1 0000001DB0 11-09-2023 08:20:04
*B0 B1 0000001DB0 11-09-2023 09:20:04
*B0 B1 0000001DB0 11-09-2023 10:20:05
*B0 B1 0000001DB0 11-09-2023 11:20:05
*B0 B1 0000001DB0 11-09-2023 12:20:05
*B0 B1 0000001DB0 11-09-2023 14:20:06
*B0 B1 0000001DB0 11-09-2023 15:20:06
*B0 B1 0000001DB0 11-09-2023 16:20:06
*B0 B1 0000001DB0 11-09-2023 17:20:06
*B0 B1 0000001DB0 11-09-2023 18:20:06
*B0 B1 0000001DB0 11-09-2023 19:20:07
*B0 B1 0000001DB0 11-09-2023 20:20:07
*B0 B1 0000001DB0 11-09-2023 21:20:07
*B0 B1 0000001DB0 11-09-2023 22:20:08
*B0 B1 0000001DB0 11-09-2023 23:20:08
*B0 B1 0000001DB0 12-09-2023 00:20:08
*B0 B1 0000001DB0 12-09-2023 01:20:08
*B0 B1 0000001DB0 12-09-2023 02:20:09
*B0 B1 0000001DB0 12-09-2023 03:20:09
*B0 B1 0000001DB0 12-09-2023 04:20:09
*B0 B1 0000001DB0 12-09-2023 05:20:10
*B0 B1 0000001DB0 12-09-2023 06:20:10
*B0 B1 0000001DB0 12-09-2023 07:20:10
*B0 B1 0000001DB0 12-09-2023 08:20:10
*B0 B1 0000001DB0 12-09-2023 09:20:11
*B0 B1 0000001DB0 12-09-2023 10:20:11
*B0 B1 0000001DB0 12-09-2023 11:20:11
*B0 B1 0000001DB0 12-09-2023 12:20:11
*B0 B1 0000001DB0 12-09-2023 13:20:12
*B0 B1 0000001DB0 12-09-2023 14:20:12
*B0 B1 0000001DB0 12-09-2023 15:20:12
*B0 B1 0000001DB0 12-09-2023 16:20:12
*B0 B1 0000001DB0 12-09-2023 17:20:12
*B0 B1 0000001DB0 12-09-2023 18:20:13
*B0 B1 0000001DB0 12-09-2023 19:20:13
*B0 B1 0000001DB0 12-09-2023 20:20:13
*B0 B1 0000001DB0 12-09-2023 21:20:14
*B0 B1 0000001DB0 12-09-2023 22:20:14
*B0 B1 0000001DB0 12-09-2023 23:20:14
*B0 B1 0000001DB0 13-09-2023 00:20:14
*B0 B1 0000001DB0 13-09-2023 01:20:15
*B0 B1 0000001DB0 13-09-2023 02:20:15
*B0 B1 0000001DB0 13-09-2023 03:20:15
*B0 B1 0000001DB0 13-09-2023 04:20:16
*B0 B1 0000001DB0 13-09-2023 05:20:16
*B0 B1 0000001DB0 13-09-2023 06:20:16
*B0 B1 0000001DB0 13-09-2023 07:20:16
*B0 B1 0000001DB0 13-09-2023 08:20:17
*B0 B1 0000001DB0 13-09-2023 09:20:17
*B0 B1 0000001DB0 13-09-2023 10:20:17
*B0 B1 0000001DB0 13-09-2023 11:20:17
*B0 B1 0000001DB0 13-09-2023 12:20:18
*B0 B1 0000001DB0 13-09-2023 13:20:18
*B0 B1 0000001DB0 13-09-2023 14:20:18
*B0 B1 0000001DB0 13-09-2023 15:20:18
*B0 B1 0000001DB0 13-09-2023 16:20:18
*B0 B1 0000001DB0 13-09-2023 17:20:19
*B0 B1 0000001DB0 13-09-2023 18:20:19
*B0 B1 0000001DB0 13-09-2023 19:20:19
*B0 B1 0000001DB0 13-09-2023 20:20:19
*B0 B1 0000001DB0 13-09-2023 21:20:20
*B0 B1 0000001DB0 13-09-2023 22:20:20
*B0 B1 0000001DB0 13-09-2023 23:20:20
*B0 B1 0000001DB0 14-09-2023 01:20:21
*B0 B1 0000001DB0 14-09-2023 02:20:21
*B0 B1 0000001DB0 14-09-2023 03:20:22
*B0 B1 0000001DB0 14-09-2023 04:20:22
*B0 B1 0000001DB0 14-09-2023 05:20:22
*B0 B1 0000001DB0 14-09-2023 06:20:22
*B0 B1 0000001DB0 14-09-2023 08:20:23
*B0 B1 0000001DB0 14-09-2023 09:20:23
*B0 B1 0000001DB0 14-09-2023 10:20:24
*B0 B1 0000001DB0 14-09-2023 11:20:24
*B0 B1 0000001DB0 14-09-2023 12:20:24
*B0 B1 0000001DB0 14-09-2023 13:20:24
*B0 B1 0000001DB0 14-09-2023 14:20:24
*B0 B1 0000001DB0 14-09-2023 15:20:25
*B0 B1 0000001DB0 14-09-2023 16:20:25
*B0 B1 0000001DB0 14-09-2023 17:20:25
*B0 B1 0000001DB0 14-09-2023 18:20:25
*B0 B1 0000001DB0 14-09-2023 19:20:25
*B0 B1 0000001DB0 14-09-2023 20:20:26
*B0 B1 0000001DB0 14-09-2023 21:20:26
*B0 B1 0000001DB0 14-09-2023 22:20:26
*B0 B1 0000001DB0 14-09-2023 23:20:27
*B0 B1 0000001DB0 15-09-2023 00:20:27
*B0 B1 0000001DB0 15-09-2023 01:20:27
*B0 B1 0000001DB0 15-09-2023 02:20:28
*B0 B1 0000001DB0 15-09-2023 03:20:28
*B0 B1 0000001DB0 15-09-2023 04:20:28
*B0 B1 0000001DB0 15-09-2023 05:20:28
*B0 B1 0000001DB0 15-09-2023 06:20:29
*B0 B1 0000001DB0 15-09-2023 07:20:29
*B0 B1 0000001DB0 15-09-2023 08:20:29
*B0 B1 0000001DB0 15-09-2023 09:20:30
*B0 B1 0000001DB0 15-09-2023 10:20:30
*B0 B1 0000001DB0 15-09-2023 11:20:30
*B0 B1 0000001DB0 15-09-2023 12:20:30
*B0 B1 0000001DB0 15-09-2023 13:20:30
*B0 B1 0000001DB0 15-09-2023 14:20:31
*B0 B1 0000001DB0 15-09-2023 15:20:31
*B0 B1 0000001DB0 15-09-2023 16:20:31
*B0 B1 0000001DB0 15-09-2023 17:20:31
*B0 B1 0000001DB0 15-09-2023 18:20:31
*B0 B1 0000001DB0 15-09-2023 19:20:32
*B0 B1 0000001DB0 15-09-2023 20:20:32
*B0 B1 0000001DB0 15-09-2023 21:20:32
*B0 B1 0000001DB0 15-09-2023 22:20:32
*B0 B1 0000001DB0 16-09-2023 00:20:33
*B0 B1 0000001DB0 16-09-2023 01:20:33
*B0 B1 0000001DB0 16-09-2023 02:20:34
*B0 B1 0000001DB0 16-09-2023 03:20:34
*B0 B1 0000001DB0 16-09-2023 04:20:34
*B0 B1 0000001DB0 16-09-2023 05:20:35
*B0 B1 0000001DB0 16-09-2023 06:20:35
*B0 B1 0000001DB0 16-09-2023 07:20:35
*B0 B1 0000001DB0 16-09-2023 08:20:36
*B0 B1 0000001DB0 16-09-2023 09:20:36
*B0 B1 0000001DB0 16-09-2023 10:20:36
*B0 B1 0000001DB0 16-09-2023 11:20:36
*B0 B1 0000001DB0 16-09-2023 12:20:36
*B0 B1 0000001DB0 16-09-2023 13:20:37
*B0 B1 0000001DB0 16-09-2023 14:20:37
*B0 B1 0000001DB0 16-09-2023 15:20:37
*B0 B1 0000001DB0 16-09-2023 16:20:37
*B0 B1 0000001DB0 16-09-2023 17:20:37
*B0 B1 0000001DB0 16-09-2023 18:20:38
*B0 B1 0000001DB0 16-09-2023 19:20:38
*B0 B1 0000001DB0 16-09-2023 20:20:38
*B0 B1 0000001DB0 16-09-2023 21:20:38
*B0 B1 0000001DB0 16-09-2023 22:20:39
*B0 B1 0000001DB0 16-09-2023 23:20:39
*B0 B1 0000001DB0 17-09-2023 00:20:39
*B0 B1 0000001DB0 17-09-2023 01:20:40
*B0 B1 0000001DB0 17-09-2023 02:20:40
*B0 B1 0000001DB0 17-09-2023 03:20:40
*B0 B1 0000001DB0 17-09-2023 04:20:40
*B0 B1 0000001DB0 17-09-2023 05:20:41
*B0 B1 0000001DB0 17-09-2023 06:20:41
*B0 B1 0000001DB0 17-09-2023 07:20:41
*B0 B1 0000001DB0 17-09-2023 08:20:42
*B0 B1 0000001DB0 17-09-2023 09:20:42
*B0 B1 0000001DB0 17-09-2023 10:20:42
*B0 B1 0000001DB0 17-09-2023 11:20:42
*B0 B1 0000001DB0 17-09-2023 12:20:43
*B0 B1 0000001DB0 17-09-2023 13:20:43
*B0 B1 0000001DB0 17-09-2023 14:20:43
*B0 B1 0000001DB0 17-09-2023 15:20:43
*B0 B1 0000001DB0 17-09-2023 16:20:43
*B0 B1 0000001DB0 17-09-2023 17:20:44
*B0 B1 0000001DB0 17-09-2023 18:20:44
*B0 B1 0000001DB0 17-09-2023 19:20:44
*B0 B1 0000001DB0 17-09-2023 20:20:44
*B0 B1 0000001DB0 17-09-2023 21:20:45
*B0 B1 0000001DB0 17-09-2023 22:20:45
*B0 B1 0000001DB0 17-09-2023 23:20:45
*B0 B1 0000001DB0 18-09-2023 00:20:45
*B0 B1 0000001DB0 18-09-2023 01:20:46
*B0 B1 0000001DB0 18-09-2023 02:20:46
*B0 B1 0000001DB0 18-09-2023 03:20:46
*B0 B1 0000001DB0 18-09-2023 04:20:47
*B0 B1 0000001DB0 18-09-2023 05:20:47
*B0 B1 0000001DB0 18-09-2023 06:20:47
*B0 B1 0000001DB0 18-09-2023 07:20:47
*B0 B1 0000001DB0 18-09-2023 08:20:48
*B0 B1 0000001DB0 18-09-2023 09:20:48
*B0 B1 0000001DB0 18-09-2023 10:20:48
*B0 B1 0000001DB0 18-09-2023 11:20:49
*B0 B1 0000001DB0 18-09-2023 12:20:49
*B0 B1 0000001DB0 18-09-2023 13:20:49
*B0 B1 0000001DB0 18-09-2023 14:20:49
*B0 B1 0000001DB0 18-09-2023 15:20:50
*B0 B1 0000001DB0 18-09-2023 16:20:50
*B0 B1 0000001DB0 18-09-2023 17:20:50
*B0 B1 0000001DB0 18-09-2023 19:20:51
*B0 B1 0000001DB0 18-09-2023 20:20:51
*B0 B1 0000001DB0 18-09-2023 21:20:51
*B0 B1 0000001DB0 18-09-2023 22:20:51
*B0 B1 0000001DB0 18-09-2023 23:20:52
*B0 B1 0000001DB0 19-09-2023 00:20:52
*B0 B1 0000001DB0 19-09-2023 01:20:52
*B0 B1 0000001DB0 19-09-2023 02:20:53
*B0 B1 0000001DB0 19-09-2023 03:20:53
*B0 B1 0000001DB0 19-09-2023 04:20:53
*B0 B1 0000001DB0 19-09-2023 05:20:54
*B0 B1 0000001DB0 19-09-2023 06:20:54
*B0 B1 0000001DB0 19-09-2023 08:20:54
*B0 B1 0000001DB0 19-09-2023 09:18:40
*B0 B1 0000001DB0 19-09-2023 10:18:40
*B0 B1 0000001DB0 19-09-2023 11:18:40
*B0 B1 0000001DB0 19-09-2023 12:18:42
*B0 B1 0000001DB0 19-09-2023 13:18:41
*B0 B1 0000001DB0 19-09-2023 14:18:41
*B0 B1 0000001DB0 19-09-2023 15:18:41
*B0 B1 0000001DB0 19-09-2023 16:18:42
*B0 B1 0000001DB0 19-09-2023 17:18:42
*B0 B1 0000001DB0 19-09-2023 18:18:42
*B0 B1 0000001DB0 19-09-2023 19:18:42
*B0 B1 0000001DB0 19-09-2023 20:18:43
*B0 B1 0000001DB0 19-09-2023 21:18:43
*B0 B1 0000001DB0 19-09-2023 22:18:43
*B0 B1 0000001DB0 19-09-2023 23:18:44
*B0 B1 0000001DB0 20-09-2023 00:18:44
*B0 B1 0000001DB0 20-09-2023 02:18:44
*B0 B1 0000001DB0 20-09-2023 03:18:45
*B0 B1 0000001DB0 20-09-2023 04:18:45
*B0 B1 0000001DB0 20-09-2023 05:18:45
*B0 B1 0000001DB0 20-09-2023 06:18:46
*B0 B1 0000001DB0 20-09-2023 09:18:47
*B0 B1 0000001DB0 20-09-2023 10:18:47
*B0 B1 0000001DB0 20-09-2023 11:18:47
*B0 B1 0000001DB0 20-09-2023 12:18:47
*B0 B1 0000001DB0 20-09-2023 13:18:48
*B0 B1 0000001DB0 20-09-2023 17:18:49
*B0 B1 0000001DB0 20-09-2023 20:18:50
*B0 B1 0000001DB0 20-09-2023 22:18:50
*B0 B1 0000001DB0 20-09-2023 23:18:51
*B0 B1 0000001DB0 21-09-2023 01:18:51
*B0 B1 0000001DB0 21-09-2023 04:18:52
*B0 B1 0000001DB0 21-09-2023 08:18:53
*B0 B1 0000001DB0 21-09-2023 10:18:54
*B0 B1 0000001DB0 21-09-2023 13:18:55
*B0 B1 0000001DB0 21-09-2023 15:18:55
*B0 B1 0000001DB0 21-09-2023 17:18:56
*B0 B1 0000001DB0 21-09-2023 18:18:56
*B0 B1 0000001DB0 21-09-2023 19:18:57
*B0 B1 0000001DB0 21-09-2023 20:18:57
*B0 B1 0000001DB0 21-09-2023 22:18:58
*B0 B1 0000001DB0 21-09-2023 23:18:58
*B0 B1 0000001DB0 22-09-2023 00:18:58
*B0 B1 0000001DB0 22-09-2023 01:18:58
*B0 B1 0000001DB0 22-09-2023 02:18:59
*B0 B1 0000001DB0 22-09-2023 03:18:59
*B0 B1 0000001DB0 22-09-2023 04:18:59
*B0 B1 0000001DB0 22-09-2023 06:19:00
*B0 B1 0000001DB0 22-09-2023 07:19:00
*B0 B1 0000001DB0 22-09-2023 08:19:01
*B0 B1 0000001DB0 22-09-2023 09:19:01
*B0 B1 0000001DB0 22-09-2023 10:19:01
*B0 B1 0000001DB0 22-09-2023 17:19:03
*B0 B1 0000001DB0 22-09-2023 18:19:03
*B0 B1 0000001DB0 22-09-2023 19:19:03
*B0 B1 0000001DB0 22-09-2023 20:19:04
*B0 B1 0000001DB0 22-09-2023 21:19:04
*B0 B1 0000001DB0 22-09-2023 22:19:04
*B0 B1 0000001DB0 22-09-2023 23:19:05
*B0 B1 0000001DB0 23-09-2023 00:19:05
*B0 B1 0000001DB0 23-09-2023 01:19:05
*B0 B1 0000001DB0 23-09-2023 02:19:06
*B0 B1 0000001DB0 23-09-2023 03:19:06
*B0 B1 0000001DB0 23-09-2023 04:19:06
*B0 B1 0000001DB0 23-09-2023 05:19:07
*B0 B1 0000001DB0 23-09-2023 06:19:07
*B0 B1 0000001DB0 23-09-2023 08:19:07
*B0 B1 0000001DB0 23-09-2023 09:19:08
*B0 B1 0000001DB0 23-09-2023 11:19:08
*B0 B1 0000001DB0 23-09-2023 13:19:09
*B0 B1 0000001DB0 23-09-2023 14:19:09
*B0 B1 0000001DB0 23-09-2023 15:19:09
*B0 B1 0000001DB0 23-09-2023 16:19:10
*B0 B1 0000001DB0 23-09-2023 17:19:10
*B0 B1 0000001DB0 23-09-2023 18:19:10
*B0 B1 0000001DB0 23-09-2023 19:19:10
*B0 B1 0000001DB0 23-09-2023 20:19:11
*B0 B1 0000001DB0 23-09-2023 21:19:11
*B0 B1 0000001DB0 23-09-2023 22:19:11
*B0 B1 0000001DB0 23-09-2023 23:19:12
*B0 B1 0000001DB0 24-09-2023 00:19:12
*B0 B1 0000001DB0 24-09-2023 01:19:12
*B0 B1 0000001DB0 24-09-2023 02:19:12
*B0 B1 0000001DB0 24-09-2023 03:19:13
*B0 B1 0000001DB0 24-09-2023 04:19:13
*B0 B1 0000001DB0 24-09-2023 05:19:13
*B0 B1 0000001DB0 24-09-2023 06:19:14
*B0 B1 0000001DB0 24-09-2023 07:19:14
*B0 B1 0000001DB0 24-09-2023 08:19:14
*B0 B1 0000001DB0 24-09-2023 09:19:15
*B0 B1 0000001DB0 24-09-2023 11:19:15
*B0 B1 0000001DB0 24-09-2023 12:19:15
*B0 B1 0000001DB0 24-09-2023 13:19:16
*B0 B1 0000001DB0 24-09-2023 14:19:16
*B0 B1 0000001DB0 24-09-2023 15:19:16
*B0 B1 0000001DB0 24-09-2023 16:19:17
*B0 B1 0000001DB0 24-09-2023 17:19:17
*B0 B1 0000001DB0 24-09-2023 18:19:17
*B0 B1 0000001DB0 24-09-2023 19:19:17
*B0 B1 0000001DB0 24-09-2023 20:19:18
*B0 B1 0000001DB0 24-09-2023 21:19:18
*B0 B1 0000001DB0 24-09-2023 22:19:18
*B0 B1 0000001DB0 24-09-2023 23:19:19
*B0 B1 0000001DB0 25-09-2023 00:19:19
*B0 B1 0000001DB0 25-09-2023 01:19:19
*B0 B1 0000001DB0 25-09-2023 03:19:20
*B0 B1 0000001DB0 25-09-2023 04:19:20
*B0 B1 0000001DB0 25-09-2023 05:19:20
*B0 B1 0000001DB0 25-09-2023 06:19:21
*B0 B1 0000001DB0 25-09-2023 07:19:21
*B0 B1 0000001DB0 25-09-2023 08:19:21
*B0 B1 0000001DB0 25-09-2023 09:19:22
*B0 B1 0000001DB0 25-09-2023 10:39:46
*B0 B1 0000001DB0 25-09-2023 11:39:46
*B0 B1 0000001DB0 25-09-2023 12:39:46
*B0 B1 0000001DB0 25-09-2023 13:39:47
*B0 B1 0000001DB0 25-09-2023 14:39:47
*B0 B1 0000001DB0 25-09-2023 15:39:47
*B0 B1 0000001DB0 25-09-2023 16:39:48
*B0 B1 0000001DB0 25-09-2023 17:39:48
*B0 B1 0000001DB0 25-09-2023 18:39:48
*B0 B1 0000001DB0 25-09-2023 20:39:49
*B0 B1 0000001DB0 25-09-2023 21:39:49
*B0 B1 0000001DB0 25-09-2023 22:39:49
*B0 B1 0000001DB0 25-09-2023 23:39:49
*B0 B1 0000001DB0 26-09-2023 02:39:50
*B0 B1 0000001DB0 26-09-2023 03:39:51
*B0 B1 0000001DB0 26-09-2023 04:39:51
*B0 B1 0000001DB0 26-09-2023 05:39:51
*B0 B1 0000001DB0 26-09-2023 06:39:52
*B0 B1 0000001DB0 26-09-2023 07:39:52
*B0 B1 0000001DB0 26-09-2023 08:39:52
*B0 B1 0000001DB0 26-09-2023 09:39:52
*B0 B1 0000001DB0 26-09-2023 10:39:53
*B0 B1 0000001DB0 26-09-2023 11:39:53
*B0 B1 0000001DB0 26-09-2023 12:39:53
*B0 B1 0000001DB0 26-09-2023 13:39:54
*B0 B1 0000001DB0 26-09-2023 14:39:54
*B0 B1 0000001DB0 26-09-2023 15:39:54
*B0 B1 0000001DB0 26-09-2023 16:39:54
*B0 B1 0000001DB0 26-09-2023 17:42:31
*B0 B1 0000001DB0 26-09-2023 18:49:05
*B0 B1 0000001DB0 27-09-2023 00:00:20
*B0 B1 0000001DB0 27-09-2023 00:39:58
*B0 B1 0000001DB0 27-09-2023 02:26:26
*B0 B1 0000001DB0 27-09-2023 02:39:57
*B0 B1 0000001DB0 27-09-2023 03:39:58
*B0 B1 0000001DB0 27-09-2023 04:39:58
*B0 B1 0000001DB0 27-09-2023 05:39:58
*B0 B1 0000001DB0 27-09-2023 06:39:58
*B0 B1 0000001DB0 27-09-2023 07:39:59
*B0 B1 0000001DB0 27-09-2023 08:48:14
*B0 B1 0000001DB0 27-09-2023 09:39:59
*B0 B1 0000001DB0 27-09-2023 11:40:00
*B0 B1 0000001DB0 27-09-2023 12:40:00
*B0 B1 0000001DB0 27-09-2023 13:40:00
*B0 B1 0000001DB0 27-09-2023 14:40:01
*B0 B1 0000001DB0 27-09-2023 15:40:01
*B0 B1 0000001DB0 27-09-2023 19:41:09
*B0 B1 0000001DB0 27-09-2023 21:06:34
*B0 B1 0000001DB0 27-09-2023 21:40:36
*B0 B1 0000001DB0 28-09-2023 04:57:40
*B0 B1 0000001DB0 28-09-2023 07:04:43
*B0 B1 0000001DB0 28-09-2023 07:40:06
*B0 B1 0000001DB0 28-09-2023 08:47:08
*B0 B1 0000001DB0 28-09-2023 09:40:06
*B0 B1 0000001DB0 28-09-2023 10:40:07
*B0 B1 0000001DB0 28-09-2023 11:40:07
*B0 B1 0000001DB0 28-09-2023 12:40:07
*B0 B1 0000001DB0 28-09-2023 13:40:07
*B0 B1 0000001DB0 28-09-2023 14:40:08
*B0 B1 0000001DB0 28-09-2023 15:40:08
*B0 B1 0000001DB0 28-09-2023 16:40:08
*B0 B1 0000001DB0 29-09-2023 03:21:35
*B0 B1 003E24568A 29-09-2023 03:39:33
*B0 B1 0000001DB0 29-09-2023 03:40:13
*B0 B1 003E24568A 29-09-2023 03:49:55
*B0 B1 003E24568A 29-09-2023 04:02:02
*B0 B1 003E24568A 29-09-2023 04:28:39
*B0 B1 003E24568A 29-09-2023 04:34:12
*B0 B1 0000001DB0 29-09-2023 04:40:12
*B0 B1 003E24568A 29-09-2023 04:40:36
*B0 B1 0000001DB0 29-09-2023 05:40:12
*B0 B1 0000001DB0 29-09-2023 06:40:13
*B0 B1 0000001DB0 29-09-2023 07:40:13
*B0 B1 0000001DB0 29-09-2023 08:40:13
*B0 B1 0000001DB0 29-09-2023 09:40:13
*B0 B1 0000001DB0 29-09-2023 10:40:14
*B0 B1 0000001DB0 29-09-2023 11:40:14
*B0 B1 0000001DB0 29-09-2023 12:40:14
*B0 B1 0000001DB0 29-09-2023 13:40:15
*B0 B1 0000001DB0 29-09-2023 14:40:15
*B0 B1 0000001DB0 29-09-2023 15:40:15
*B0 B1 003E24568A 29-09-2023 15:45:30
*B0 B1 003E24568A 29-09-2023 16:10:13
*B0 B1 0000001DB0 29-09-2023 16:40:15
*B0 B1 003E24568A 29-09-2023 17:09:42
*B0 B1 003E24568A 29-09-2023 17:18:20
*B0 B1 003E24568A 29-09-2023 17:24:12
*B0 B1 0000001DB0 29-09-2023 17:40:16
*B0 B1 003E24568A 29-09-2023 17:50:24
*B0 B1 003E24568A 29-09-2023 17:55:59
*B0 B1 003E24568A 29-09-2023 18:00:23
*B0 B1 003E24568A 29-09-2023 18:07:04
*B0 B1 003E24568A 29-09-2023 18:08:58
*B0 B1 003E24568A 29-09-2023 18:21:46
*B0 B1 003E24568A 29-09-2023 18:37:24
*B0 B1 0000001DB0 29-09-2023 18:40:16
*B0 B1 003E24568A 29-09-2023 18:51:31
*B0 B1 0000001DB0 29-09-2023 19:40:16
*B0 B1 0000001DB0 29-09-2023 20:40:17
*B0 B1 003E24568A 29-09-2023 20:52:26
*B0 B1 003E24568A 29-09-2023 20:58:39
*B0 B1 003E24568A 29-09-2023 21:03:31
*B0 B1 003E24568A 29-09-2023 21:06:23
*B0 B1 003E24568A 29-09-2023 21:12:53
*B0 B1 003E24568A 29-09-2023 21:16:26
*B0 B1 003E24568A 29-09-2023 21:23:05
*B0 B1 003E24568A 29-09-2023 22:13:47
*B0 B1 003E24568A 29-09-2023 22:20:31
*B0 B1 003E24568A 29-09-2023 22:25:25
*B0 B1 0000001DB0 29-09-2023 22:40:17
*B0 B1 003E24568A 29-09-2023 23:29:42
*B0 B1 003E24568A 29-09-2023 23:36:12
*B0 B1 0000001DB0 29-09-2023 23:40:17
*B0 B1 0000001DB0 30-09-2023 00:40:18
*B0 B1 0000001DB0 30-09-2023 01:40:18
*B0 B1 0000001DB0 30-09-2023 02:40:18
*B0 B1 0000001DB0 30-09-2023 03:40:19
*B0 B1 0000001DB0 30-09-2023 07:45:06
*B0 B1 0000001DB0 30-09-2023 08:40:21
*B0 B1 0000001DB0 30-09-2023 10:40:21
*B0 B1 0000001DB0 30-09-2023 11:40:21
*B0 B1 0000001DB0 30-09-2023 12:40:21
*B0 B1 0000001DB0 30-09-2023 13:40:22
